Tenure,CityTier,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn
0.0,1.0,0.0,2.0,4.0,5.0,0.21235725311019937,1.0,1.0,0.0,0.23434983058379158,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.5784464838569775,1.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,0.7937005259840999,0.7549297339332335,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.0,0.0,3.0,3.0,5.0,0.6675930426711991,0.0,1.0,0.5227579585747102,0.4012664555907349,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.6621559286259782,1.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,0.7094917059851921,0.395934010998167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.7850726630193806,1.0,0.0,2.0,4.0,2.0,0.9431809380942757,1.0,1.0,0.5227579585747102,0.4422596233961007,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,2.0,3.0,3.0,0.7458709416978777,0.0,2.0,0.4149132666831218,0.34894184302616227,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.6858241418122342,2.0,1.0,2.0,3.0,4.0,0.4799106264015933,0.0,1.0,0.6586337560083496,0.2245736821640838,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.5443389820889641,1.0,0.0,3.0,4.0,3.0,0.21235725311019937,0.0,6.0,0.8298265333662436,0.4478142531800256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.7485035874053629,1.0,1.0,2.0,4.0,3.0,0.7458709416978777,0.0,1.0,0.0,0.3884908070877076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.4591132784909361,1.0,0.0,2.0,4.0,2.0,0.6675930426711991,1.0,1.0,0.0,0.4875298561350887,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.7079626242926971,1.0,0.0,3.0,4.0,3.0,0.21235725311019937,0.0,1.0,0.0,0.23185024718102545,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7079626242926971,1.0,1.0,2.0,4.0,5.0,0.36132088562135234,0.0,1.0,0.5227579585747102,0.45481308670777093,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.6089460000067677,1.0,0.0,3.0,4.0,2.0,0.21235725311019937,0.0,1.0,0.5984084805885755,0.2473476642781759,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,2.0,4.0,2.0,0.21235725311019937,1.0,1.0,0.7937005259840999,0.8169749486196745,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6366627356915466,1.0,1.0,2.0,3.0,3.0,0.4799106264015933,0.0,1.0,0.7539474411291538,0.6732766761095375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6089460000067677,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.5227579585747102,0.3131144809198467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.0,2.0,4.0,3.0,0.21235725311019937,1.0,1.0,0.7937005259840999,0.2369605065822363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.6858241418122342,1.0,1.0,2.0,3.0,2.0,0.21235725311019937,0.0,1.0,0.0,0.20029995000833195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.8185195858708918,1.0,1.0,2.0,3.0,4.0,0.9431809380942757,0.0,2.0,0.5984084805885755,0.4350941509748376,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6366627356915466,1.0,0.0,2.0,4.0,5.0,0.21235725311019937,0.0,1.0,0.4149132666831218,0.24768094206521138,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6621559286259782,3.0,1.0,2.0,3.0,2.0,0.21235725311019937,1.0,4.0,0.9227588444163398,0.44998055879575627,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.5443389820889641,3.0,1.0,3.0,3.0,2.0,0.36132088562135234,0.0,1.0,0.5984084805885755,0.35010831528078656,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4591132784909361,1.0,1.0,3.0,4.0,2.0,0.9431809380942757,0.0,1.0,0.5984084805885755,0.3144475920679888,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.9430554256938438,3.0,0.0,3.0,4.0,2.0,0.8170067533818015,1.0,1.0,0.7937005259840999,0.7128811864689217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.834264192788557,3.0,1.0,3.0,3.0,5.0,0.5800551431734993,1.0,1.0,0.5227579585747102,0.7032716769427318,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.930806566210606,1.0,0.0,2.0,4.0,2.0,0.4799106264015933,0.0,2.0,0.0,0.87352107982003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.6858241418122342,3.0,1.0,3.0,4.0,3.0,0.5800551431734993,0.0,1.0,0.0,0.45736821640837644,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.3183313678457733,2.0,1.0,3.0,4.0,2.0,0.21235725311019937,0.0,1.0,0.6586337560083496,0.37971449202910634,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,1.0,2.0,4.0,2.0,0.7458709416978777,0.0,2.0,0.5227579585747102,0.3707715380769872,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.7850726630193806,1.0,1.0,2.0,3.0,2.0,0.6675930426711991,1.0,2.0,0.5227579585747102,0.24523690496028447,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6621559286259782,2.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,0.5984084805885755,0.23562739543409425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,3.0,1.0,3.0,3.0,5.0,0.21235725311019937,1.0,1.0,0.5984084805885755,0.3384991390323835,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.5443389820889641,1.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.5227579585747102,0.23407209909459528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,3.0,1.0,2.0,4.0,5.0,0.21235725311019937,0.0,1.0,0.5984084805885755,0.34194300949841694,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8919770128851845,1.0,0.0,2.0,3.0,5.0,0.36132088562135234,0.0,1.0,0.5227579585747102,0.3043937121590847,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,3.0,0.6586337560083496,0.2811753596622786,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.5443389820889641,3.0,1.0,2.0,3.0,4.0,0.21235725311019937,0.0,5.0,0.5984084805885755,0.46792201299783376,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.7079626242926971,3.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,0.5227579585747102,0.2665666833305561,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.5053195481928564,1.0,1.0,2.0,3.0,2.0,0.4799106264015933,1.0,1.0,0.5227579585747102,0.23640504360384385,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,3.0,0.0,3.0,4.0,3.0,0.7458709416978777,1.0,1.0,0.5227579585747102,0.26106759984447037,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.9430554256938438,3.0,1.0,3.0,3.0,2.0,0.6675930426711991,0.0,2.0,0.8298265333662436,0.7629839471199246,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.6366627356915466,1.0,1.0,3.0,4.0,4.0,0.4799106264015933,0.0,4.0,0.8298265333662436,0.7111592512359051,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6858241418122342,3.0,0.0,2.0,3.0,2.0,0.6675930426711991,0.0,1.0,0.0,0.27067710937066036,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.9430554256938438,1.0,0.0,3.0,3.0,2.0,0.7458709416978777,0.0,2.0,0.8298265333662436,0.8984613675498528,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8021447823814355,1.0,0.0,2.0,3.0,2.0,0.5800551431734993,0.0,2.0,0.5227579585747102,0.4144864744764762,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.6858241418122342,3.0,1.0,2.0,3.0,4.0,0.21235725311019937,1.0,1.0,0.8630543739971822,0.5300227739821141,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7287969012490809,2.0,0.0,2.0,4.0,2.0,0.8824357776518403,0.0,1.0,0.6586337560083496,0.394600899850025,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.6858241418122342,2.0,1.0,2.0,3.0,4.0,0.4799106264015933,1.0,1.0,0.5984084805885755,0.2320168860745432,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,1.0,2.0,3.0,2.0,0.21235725311019937,1.0,1.0,0.4149132666831218,0.26078986835527407,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.40107239119071775,1.0,0.0,3.0,4.0,2.0,0.7458709416978777,0.0,1.0,0.5984084805885755,0.2461811920235516,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.3183313678457733,3.0,1.0,3.0,3.0,2.0,0.21235725311019937,0.0,1.0,0.5227579585747102,0.3781591956896074,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.8640842727953205,1.0,1.0,2.0,4.0,2.0,0.9431809380942757,1.0,1.0,0.0,0.23773815475198584,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.8021447823814355,1.0,0.0,2.0,3.0,4.0,0.5800551431734993,0.0,1.0,0.0,0.3702160750985947,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.3183313678457733,3.0,0.0,2.0,4.0,3.0,0.21235725311019937,0.0,1.0,0.5227579585747102,0.21907459867799814,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,1.0,0.0,2.0,3.0,2.0,0.21235725311019937,0.0,1.0,0.0,0.2551241459756708,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.6621559286259782,1.0,1.0,3.0,3.0,2.0,0.0,1.0,4.0,0.9227588444163398,0.47136588346386726,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8640842727953205,3.0,0.0,3.0,4.0,2.0,0.21235725311019937,1.0,1.0,0.5227579585747102,0.28850747097705937,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.5227579585747102,0.3372215741820809,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.5053195481928564,1.0,0.0,3.0,5.0,2.0,0.5800551431734993,1.0,1.0,0.0,0.2598455812920069,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.3183313678457733,1.0,0.0,3.0,3.0,3.0,0.6675930426711991,0.0,2.0,0.5227579585747102,0.2375715158584681,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.40107239119071775,1.0,1.0,3.0,3.0,5.0,0.8170067533818015,1.0,2.0,0.5227579585747102,0.23907126590012773,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,1.0,0.0,3.0,3.0,3.0,0.21235725311019937,0.0,1.0,0.0,0.2342942842859524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6858241418122342,1.0,1.0,2.0,3.0,4.0,0.21235725311019937,0.0,1.0,0.0,0.21707493195578523,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.7850726630193806,3.0,0.0,3.0,4.0,3.0,0.8170067533818015,0.0,1.0,0.5984084805885755,0.452369049602844,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5784464838569775,1.0,1.0,3.0,4.0,5.0,0.4799106264015933,1.0,1.0,0.5227579585747102,0.2610120535466312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.9891295738351419,1.0,0.0,2.0,4.0,4.0,0.36132088562135234,1.0,1.0,0.6586337560083496,0.6916625006943289,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5053195481928564,3.0,1.0,2.0,4.0,3.0,0.4799106264015933,0.0,5.0,0.5227579585747102,0.23490529356218404,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6366627356915466,1.0,0.0,2.0,3.0,2.0,0.21235725311019937,1.0,1.0,0.7937005259840999,0.32850080542131865,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8919770128851845,1.0,0.0,2.0,3.0,4.0,0.5800551431734993,0.0,1.0,0.7937005259840999,0.5167472087985336,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6858241418122342,1.0,1.0,2.0,3.0,3.0,0.5800551431734993,0.0,1.0,0.0,0.23101705271343667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.5053195481928564,3.0,0.0,2.0,3.0,3.0,0.21235725311019937,0.0,1.0,0.0,0.4905849025162473,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.6621559286259782,1.0,1.0,3.0,3.0,2.0,0.36132088562135234,0.0,1.0,0.4149132666831218,0.36538354718658006,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7079626242926971,1.0,0.0,3.0,3.0,5.0,0.21235725311019937,0.0,2.0,0.9227588444163398,0.8599677831472532,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5443389820889641,1.0,0.0,3.0,4.0,4.0,0.7458709416978777,0.0,1.0,0.5227579585747102,0.23507193245570182,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,3.0,1.0,2.0,4.0,4.0,0.21235725311019937,1.0,1.0,0.0,0.239571182580681,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.7485035874053629,3.0,1.0,3.0,4.0,4.0,0.36132088562135234,0.0,1.0,0.0,0.6446147864244849,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,3.0,1.0,2.0,4.0,5.0,0.21235725311019937,0.0,1.0,0.7937005259840999,0.3440537688163084,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6621559286259782,1.0,1.0,3.0,3.0,3.0,0.5800551431734993,0.0,3.0,0.8630543739971822,0.2454590901516414,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3183313678457733,3.0,1.0,2.0,4.0,4.0,0.21235725311019937,1.0,1.0,0.0,0.22335166361162034,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,1.0,1.0,2.0,3.0,5.0,0.21235725311019937,0.0,1.0,0.0,0.27067710937066036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.7485035874053629,1.0,1.0,2.0,3.0,4.0,0.8824357776518403,1.0,1.0,0.0,0.3064489251791368,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.5443389820889641,1.0,0.0,3.0,3.0,5.0,0.21235725311019937,0.0,6.0,0.5984084805885755,0.4790868188635228,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,3.0,1.0,2.0,4.0,2.0,0.21235725311019937,1.0,3.0,0.7937005259840999,0.6790534910848193,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5784464838569775,1.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,0.6586337560083496,0.49152918957951464,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.834264192788557,1.0,1.0,2.0,3.0,4.0,0.21235725311019937,0.0,1.0,0.8298265333662436,0.3525523523857135,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.7079626242926971,3.0,0.0,2.0,3.0,2.0,0.21235725311019937,0.0,1.0,0.5227579585747102,0.22535133033383323,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6366627356915466,3.0,0.0,2.0,3.0,3.0,0.21235725311019937,0.0,1.0,0.0,0.36110648225295783,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8640842727953205,1.0,1.0,2.0,3.0,3.0,0.5800551431734993,0.0,1.0,0.0,0.2432372382380714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.9430554256938438,3.0,1.0,2.0,3.0,3.0,0.7458709416978777,0.0,2.0,0.5227579585747102,0.9305115814030995,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.7079626242926971,3.0,0.0,2.0,3.0,2.0,0.21235725311019937,1.0,1.0,0.5984084805885755,0.42026328945175806,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6366627356915466,3.0,1.0,3.0,3.0,2.0,0.7458709416978777,0.0,1.0,0.8298265333662436,0.5400766538910181,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6621559286259782,3.0,1.0,2.0,3.0,2.0,0.5800551431734993,0.0,1.0,0.7937005259840999,0.38765761262011883,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,2.0,4.0,5.0,0.0,1.0,1.0,0.5227579585747102,0.23446092317947012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,1.0,0.0,3.0,4.0,5.0,0.7458709416978777,1.0,1.0,0.0,0.23907126590012773,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5784464838569775,1.0,0.0,2.0,3.0,2.0,0.4799106264015933,0.0,1.0,0.5227579585747102,0.2972837860356608,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7079626242926971,1.0,0.0,3.0,3.0,2.0,0.4799106264015933,0.0,1.0,0.5227579585747102,0.23162806198966834,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,2.0,3.0,4.0,0.9431809380942757,0.0,2.0,0.5227579585747102,0.2616786091207022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.834264192788557,1.0,1.0,2.0,3.0,5.0,0.21235725311019937,1.0,1.0,0.8298265333662436,0.3073376659445649,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8640842727953205,3.0,0.0,2.0,3.0,2.0,0.21235725311019937,1.0,1.0,0.7937005259840999,0.33677720379936676,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.3183313678457733,1.0,0.0,2.0,3.0,3.0,0.5800551431734993,1.0,1.0,0.4149132666831218,0.223962672887852,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.9052920656675771,1.0,1.0,3.0,3.0,3.0,0.4799106264015933,1.0,2.0,0.7094917059851921,0.8816863856023998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.7079626242926971,1.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.5227579585747102,0.2546242292951175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.8494359467995735,1.0,1.0,3.0,3.0,3.0,0.7458709416978777,0.0,1.0,0.7937005259840999,0.7079375659612287,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,2.0,4.0,3.0,0.21235725311019937,0.0,3.0,0.5227579585747102,0.34866411153696614,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,2.0,4.0,4.0,0.21235725311019937,1.0,1.0,0.5227579585747102,0.31344775870688224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.5053195481928564,1.0,0.0,3.0,3.0,5.0,0.21235725311019937,0.0,1.0,0.5984084805885755,0.33594400933177804,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,3.0,3.0,2.0,0.21235725311019937,0.0,1.0,0.0,0.1639171249236238,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.95499410353732,1.0,0.0,2.0,3.0,3.0,0.8824357776518403,0.0,1.0,0.8298265333662436,0.7020496583902682,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,3.0,4.0,5.0,0.21235725311019937,1.0,1.0,0.0,0.2499583402766206,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,0.5227579585747102,0.24007109926123427,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,1.0,1.0,3.0,5.0,5.0,0.21235725311019937,0.0,1.0,0.4149132666831218,0.24168194189857242,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.8782521068501757,1.0,1.0,3.0,4.0,3.0,0.36132088562135234,0.0,2.0,0.5227579585747102,0.341054268732989,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.8782521068501757,1.0,1.0,3.0,4.0,3.0,0.8170067533818015,0.0,4.0,0.7937005259840999,0.7164916958284732,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.76722388365781,1.0,0.0,2.0,3.0,3.0,0.7458709416978777,0.0,2.0,0.4149132666831218,0.383436093984336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,0.5227579585747102,0.3403321668610788,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
